author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
developer,2,16,1,38.6,Филатов Луг,True,214381
developer,2,19,1,39.9,Улица Горчакова,True,207548
developer,5,9,1,35.9,Толстопальцево,True,230704
developer,9,14,1,42.14,Рассказовка,True,196186
developer,1,15,1,49.29,Новоподрезково,True,168299
developer,10,14,1,42.06,Рассказовка,True,196532
developer,2,18,1,37.4,Бунинская аллея,True,220645
developer,2,9,1,35.97,Филатов Луг,True,230090
developer,1,11,1,34.8,Зеленоград — Крюково,True,239754
developer,8,19,1,38.7,Бунинская аллея,True,214521
developer,2,14,1,44.42,Щербинка,True,187249
developer,13,14,1,36.48,Щербинка,True,227684
developer,2,14,1,44.42,Щербинка,True,187764
developer,11,23,1,37.7,Филатов Луг,True,221540
developer,4,16,1,38.3,Филатов Луг,True,218575
developer,11,16,1,39.1,Филатов Луг,True,214600
developer,6,16,1,38.3,Филатов Луг,True,216843
developer,2,8,1,35.4,Рассказовка,True,236254
developer,8,8,1,38.27,Рассказовка,True,218728
developer,11,13,1,34.08,Новоподрезково,True,243872
developer,2,16,1,42.09,Летово,True,199411
developer,11,11,1,32.1,Зеленоград — Крюково,True,260865
developer,16,16,1,38.2,Филатов Луг,True,218118
developer,2,14,1,40.6,Филатов Луг,True,206353
developer,3,12,1,34.7,Кедровая,True,240807
developer,3,17,1,39.96,Филатов Луг,True,207708
developer,5,8,1,44.7,Филатов Луг,True,186871
developer,2,13,1,34.08,Новоподрезково,True,244447
developer,1,13,1,42.27,Новоподрезково,True,197690
developer,6,8,1,39.34,Рассказовка,True,211605
unknown,9,17,1,28.0,Щербинка,True,296429
developer,2,3,1,49.3,Апрелевка,True,170000
developer,4,14,1,48.11,Щербинка,True,175341
developer,2,14,1,49.54,Щербинка,True,170026
developer,2,14,1,32.67,Щербинка,True,257876
developer,2,15,1,36.62,Румянцево,True,231025
developer,5,12,1,37.25,Щербинка,True,227782
developer,1,7,1,47.39,Рассказовка,True,177973
developer,15,20,1,36.05,Филатов Луг,True,234749
developer,9,10,1,37.99,Филатов Луг,True,221820
developer,8,14,1,40.2,Филатов Луг,True,211339
developer,3,10,1,36.65,Рассказовка,True,231427
developer,3,9,1,34.87,Рассказовка,True,241694
developer,6,9,1,38.93,Рассказовка,True,216503
developer,7,17,1,40.0,Филатов Луг,True,211356
developer,19,24,1,32.7,Окружная,True,259445
developer,17,17,1,34.24,Щербинка,True,245613
developer,2,23,1,29.5,Химки,True,284825
developer,1,9,1,40.79,Силикатная,True,207137
developer,1,16,1,44.16,Летово,True,191818
developer,6,13,1,43.63,Новоподрезково,True,194503
developer,7,23,1,37.4,Филатов Луг,True,224770
developer,1,3,1,40.7,Апрелевка,True,207000
real_estate_agent,13,15,1,39.7,Ольховая,True,214106
developer,2,17,1,35.6,Улица Горчакова,True,240065
developer,4,7,1,41.47,Рассказовка,True,205406
developer,5,9,1,34.7,Улица Горчакова,True,246156
developer,1,7,1,44.29,Рассказовка,True,193029
developer,1,10,1,31.9,Летово,True,267620
developer,2,3,1,49.5,Апрелевка,True,172000
realtor,11,24,1,24.7,Измайлово,True,348178
developer,7,19,1,39.9,Улица Горчакова,True,215232
developer,3,14,1,35.03,Щербинка,True,245754
developer,5,10,1,40.4,Щербинка,True,212673
developer,6,11,1,37.0,Щербинка,True,233671
developer,9,16,1,26.27,Орехово,True,328939
developer,8,16,1,40.3,Филатов Луг,True,212925
developer,6,20,1,33.4,Летово,True,257649
developer,6,20,1,33.9,Летово,True,254141
developer,6,9,1,44.9,Филатов Луг,True,192478
developer,5,15,1,32.58,Румянцево,True,262472
developer,9,9,1,41.5,Филатов Луг,True,208430
developer,13,14,1,34.8,Окружная,True,248140
developer,3,24,1,34.1,Окружная,True,252035
developer,8,9,1,37.12,Силикатная,True,231426
developer,10,14,1,48.1,Рассказовка,True,178261
developer,3,17,1,38.83,Филатов Луг,True,220367
developer,1,16,1,33.6,Ольховая,True,255404
developer,7,17,1,38.14,Филатов Луг,True,226425
developer,11,17,1,36.0,Щербинка,True,239754
developer,2,9,1,39.6,Филатов Луг,True,216505
developer,2,23,1,42.6,Филатов Луг,True,203300
developer,2,14,1,38.74,Щербинка,True,224606
developer,2,14,1,45.19,Щербинка,True,193591
developer,3,10,1,41.28,Щербинка,True,211379
developer,3,15,1,38.84,Щербинка,True,223645
developer,11,16,1,40.3,Филатов Луг,True,214764
developer,4,16,1,43.2,Филатов Луг,True,201248
developer,4,9,1,48.31,Рассказовка,True,179827
real_estate_agent,4,6,1,30.0,Филатов Луг,True,249667
real_estate_agent,5,9,1,34.1,Пражская,True,322287
real_estate_agent,15,15,1,40.6,Прокшино,True,292857
real_estate_agent,14,17,1,43.3,Выхино,True,265589
realtor,9,9,1,32.0,Локомотив,True,343438
developer,9,9,1,33.13,Рассказовка,True,263376
developer,2,9,1,35.29,Рассказовка,True,247645
developer,15,16,1,35.9,Бунинская аллея,True,243635
developer,7,9,1,34.7,Бунинская аллея,True,251823
developer,1,11,1,35.7,Кедровая,True,243810
developer,9,9,1,40.26,Филатов Луг,True,214985
developer,8,20,1,34.8,Летово,True,250328
developer,14,16,1,42.91,Летово,True,203415
developer,5,12,1,41.5,Филатов Луг,True,210611
developer,2,20,1,34.1,Улица Горчакова,True,257508
developer,12,14,1,34.77,Щербинка,True,252837
developer,5,9,1,38.66,Рассказовка,True,226498
developer,10,12,1,44.36,Рассказовка,True,198371
developer,10,17,1,48.04,Филатов Луг,True,182960
developer,1,3,1,42.3,Апрелевка,True,207000
realtor,4,9,1,33.0,Щёлковская,True,266667
developer,4,9,1,36.3,Толстопальцево,True,243045
developer,5,15,1,41.21,Щербинка,True,214941
developer,9,13,1,37.6,Щербинка,True,234587
developer,13,15,1,46.92,Щербинка,True,187927
developer,10,10,1,33.22,Рассказовка,True,265788
developer,5,12,1,41.49,Филатов Луг,True,212254
developer,5,9,1,36.9,Толстопальцево,True,240377
developer,8,9,1,34.2,Толстопальцево,True,259912
developer,4,10,1,37.9,Толстопальцево,True,234458
developer,6,9,1,34.8,Толстопальцево,True,253612
developer,2,9,1,36.7,Толстопальцево,True,240589
developer,8,9,1,32.7,Толстопальцево,True,270813
developer,9,10,1,39.06,Филатов Луг,True,227568
developer,2,9,1,42.5,Филатов Луг,True,207955
developer,2,9,1,36.2,Бунинская аллея,True,245526
developer,3,23,1,36.4,Филатов Луг,True,243191
developer,13,16,1,33.1,Ольховая,True,268696
developer,2,23,1,37.16,Румянцево,True,237775
developer,9,10,1,31.2,Летово,True,282218
developer,8,16,1,32.36,Новоподрезково,True,272694
developer,8,25,1,32.3,Зеленоград — Крюково,True,274350
real_estate_agent,6,16,1,34.7,Первомайская,True,256484
developer,7,23,1,45.4,Филатов Луг,True,197931
developer,12,23,1,34.7,Новомосковская,True,259082
developer,14,18,1,34.5,Новомосковская,True,260192
developer,14,14,1,37.6,Щербинка,True,237483
developer,9,10,1,36.48,Щербинка,True,245940
developer,5,20,1,36.7,Филатов Луг,True,244726
developer,2,9,1,40.58,Щербинка,True,221483
developer,4,9,1,43.27,Щербинка,True,207146
developer,1,13,1,34.49,Новоподрезково,True,259210
developer,1,10,1,43.85,Рассказовка,True,203943
developer,4,9,1,46.51,Рассказовка,True,191724
developer,4,8,1,40.79,Рассказовка,True,218972
developer,8,8,1,37.12,Рассказовка,True,240879
developer,15,15,1,38.35,Новоподрезково,True,233836
developer,1,16,1,44.19,Новоподрезково,True,201696
developer,5,7,1,36.2,Ольховая,True,248316
developer,9,10,1,35.0,Толстопальцево,True,256259
developer,2,17,1,41.0,Щербинка,True,219201
developer,9,11,1,40.2,Щербинка,True,222921
developer,9,9,1,41.39,Филатов Луг,True,216695
developer,1,12,1,36.8,Кедровая,True,243804
developer,10,23,1,40.7,Румянцево,True,219922
developer,13,16,1,33.5,Ольховая,True,267420
developer,2,14,1,37.42,Летово,True,239101
developer,3,9,1,41.57,Филатов Луг,True,215745
developer,1,9,1,40.6,Филатов Луг,True,220875
developer,2,9,1,43.6,Филатов Луг,True,205390
developer,12,19,1,33.8,Бунинская аллея,True,266963
developer,5,20,1,40.2,Филатов Луг,True,224645
developer,7,14,1,38.29,Щербинка,True,236288
developer,7,14,1,36.38,Щербинка,True,249110
developer,5,10,1,41.65,Щербинка,True,216184
developer,3,23,1,44.3,Филатов Луг,True,203870
developer,3,9,1,36.9,Улица Горчакова,True,245779
developer,7,24,1,34.9,Окружная,True,259445
developer,3,12,1,41.48,Филатов Луг,True,217546
developer,8,8,1,46.97,Рассказовка,True,192508
developer,12,22,1,32.8,Прокшино,True,276000
developer,2,9,1,38.18,Филатов Луг,True,236170
real_estate_agent,1,5,1,35.0,Окружная,True,260000
real_estate_agent,5,5,1,29.8,Первомайская,True,307047
developer,2,14,1,47.47,Щербинка,True,191928
developer,6,14,1,36.55,Щербинка,True,251290
developer,1,15,1,43.72,Солнцево,True,209760
developer,4,19,1,39.4,not available,False,233291
developer,3,10,1,42.88,Щербинка,True,213400
developer,6,20,1,35.2,Филатов Луг,True,260022
developer,11,23,1,41.87,Румянцево,True,217891
developer,7,11,1,32.0,Новоподрезково,True,285414
developer,10,10,1,34.96,Рассказовка,True,260607
developer,9,9,1,37.97,Рассказовка,True,240482
developer,10,10,1,36.08,Рассказовка,True,253771
developer,15,16,1,44.43,Новоподрезково,True,205574
developer,10,12,1,34.4,Ольховая,True,266355
developer,11,15,1,37.0,Бунинская аллея,True,246956
developer,6,9,1,43.65,Силикатная,True,209726
developer,2,5,1,39.3,Рассказовка,True,233192
developer,2,9,1,32.7,Новомосковская,True,280876
developer,6,22,1,31.8,Прокшино,True,287000
developer,3,9,1,43.87,Филатов Луг,True,209285
developer,5,9,1,39.52,Филатов Луг,True,231135
developer,12,18,1,38.7,Бунинская аллея,True,238694
developer,13,14,1,34.72,Щербинка,True,265876
developer,4,10,1,37.12,Щербинка,True,248387
developer,3,10,1,42.88,Щербинка,True,215020
developer,4,16,1,27.54,Орехово,True,334994
developer,3,7,1,32.86,Рассказовка,True,281346
real_estate_agent,7,9,1,32.9,Юго-Восточная,True,282675
developer,2,19,1,39.0,Филатов Луг,True,239283
developer,4,14,1,45.59,Щербинка,True,203522
developer,10,10,1,37.88,Рассказовка,True,246235
developer,2,9,1,48.15,Рассказовка,True,193982
developer,4,16,1,33.66,Орехово,True,277029
developer,2,10,1,37.0,Толстопальцево,True,250487
developer,5,23,1,32.0,Речной вокзал,True,292020
developer,14,14,1,41.0,Филатов Луг,True,225815
developer,15,15,1,38.3,Ольховая,True,244112
developer,3,11,1,37.7,Новомосковская,True,246701
developer,3,17,1,36.9,Корниловская,True,252250
developer,1,14,1,49.37,Рассказовка,True,187410
developer,5,7,1,34.63,Рассказовка,True,267220
developer,6,16,1,35.5,Ольховая,True,261578
developer,10,16,1,33.1,Ольховая,True,280099
developer,21,22,1,33.4,Бунинская аллея,True,279301
developer,2,22,1,43.5,Бунинская аллея,True,214184
developer,2,9,1,34.0,Новомосковская,True,273296
developer,6,9,1,41.86,Филатов Луг,True,222015
real_estate_agent,1,10,1,39.5,Новомосковская,True,237975
developer,3,19,1,40.5,not available,False,232100
developer,12,20,1,41.4,Филатов Луг,True,227827
developer,4,14,1,45.06,Щербинка,True,208536
developer,1,15,1,43.6,Румянцево,True,216513
developer,1,19,1,42.2,Филатов Луг,True,223335
developer,5,15,1,41.21,Щербинка,True,227974
developer,2,15,1,44.95,Щербинка,True,208518
developer,16,20,1,40.0,Летово,True,235884
developer,10,10,1,40.45,Рассказовка,True,231387
developer,7,9,1,37.04,Рассказовка,True,254299
developer,3,7,1,36.46,Рассказовка,True,257003
developer,14,15,1,36.7,Ольховая,True,257235
developer,7,9,1,41.44,Филатов Луг,True,226765
developer,2,14,1,37.5,Кедровая,True,250800
developer,3,6,1,31.94,Рассказовка,True,295556
developer,8,12,1,44.51,Летово,True,211457
developer,9,17,1,37.8,Бунинская аллея,True,248662
developer,4,9,1,38.3,Бунинская аллея,True,245020
developer,2,9,1,44.7,Филатов Луг,True,210140
real_estate_agent,2,9,1,32.8,Планерная,True,289634
realtor,1,16,1,37.7,Пражская,True,250663
real_estate_agent,11,14,1,37.0,Ольховая,True,256757
developer,6,18,1,39.7,Новомосковская,True,240286
developer,10,14,1,49.29,Щербинка,True,192840
realtor,16,24,1,36.6,Пятницкое шоссе,True,259563
developer,5,5,1,35.4,Рассказовка,True,267670
developer,16,17,1,45.6,Летово,True,207746
developer,4,19,1,38.7,Бунинская аллея,True,246557
developer,10,19,1,37.6,not available,False,251769
developer,6,20,1,33.6,Новопеределкино,True,282982
developer,1,19,1,39.9,Филатов Луг,True,236884
real_estate_agent,2,12,1,38.7,Алтуфьево,True,248062
real_estate_agent,3,7,1,46.8,Крёкшино,True,205128
real_estate_agent,6,22,1,39.9,Филатов Луг,True,239348
real_estate_agent,11,14,1,35.9,Бунинская аллея,True,266017
developer,19,22,1,37.88,Летово,True,254504
developer,2,9,1,38.92,Рассказовка,True,245383
developer,7,17,1,33.7,Корниловская,True,285473
developer,3,12,1,44.18,Филатов Луг,True,216770
developer,4,9,1,35.4,Улица Горчакова,True,271378
developer,9,9,1,43.99,Филатов Луг,True,217930
developer,10,11,1,33.5,Бунинская аллея,True,289512
developer,8,18,1,33.8,Бунинская аллея,True,286631
developer,2,20,1,42.7,Филатов Луг,True,227845
developer,7,16,1,34.8,Новоподрезково,True,278086
developer,6,9,1,40.79,Рассказовка,True,237070
realtor,8,16,1,35.2,Генерала Тюленева,True,275568
developer,14,19,1,37.6,not available,False,259124
developer,2,19,1,42.0,not available,False,232100
developer,2,16,1,31.6,Ольховая,True,305955
developer,14,17,1,33.4,Бунинская аллея,True,291445
developer,2,9,1,36.4,Новомосковская,True,266108
developer,7,13,1,33.5,Бунинская аллея,True,290210
developer,15,20,1,32.05,Речной вокзал,True,304110
developer,1,15,1,44.63,Румянцево,True,216513
developer,9,19,1,36.3,Филатов Луг,True,267771
developer,14,20,1,30.6,Новопеределкино,True,315760
real_estate_agent,1,9,1,32.5,Строгино,True,301538
realtor,8,12,1,37.8,Улица Горчакова,True,259259
developer,2,24,1,32.6,Стахановская,True,299578
developer,2,24,1,32.4,Стахановская,True,301928
developer,2,19,1,42.9,Филатов Луг,True,228716
developer,1,14,1,49.5,Щербинка,True,198564
developer,9,14,1,43.86,Щербинка,True,223260
developer,14,15,1,46.92,Щербинка,True,209244
developer,13,16,1,37.89,Орехово,True,259064
developer,12,16,1,32.8,Новоподрезково,True,298050
developer,6,22,1,41.4,Летово,True,236074
realtor,9,24,1,32.0,Румянцево,True,306250
developer,2,25,1,42.4,Зеленоград — Крюково,True,231756
developer,4,24,1,33.7,Речной вокзал,True,291555
developer,2,25,1,44.2,Зеленоград — Крюково,True,220689
developer,14,17,1,34.2,Орехово,True,287623
developer,20,22,1,36.28,Летово,True,269927
developer,2,22,1,49.9,Бунинская аллея,True,196538
unknown,2,5,1,40.0,Филатов Луг,True,238875
real_estate_agent,10,18,1,34.7,Новоподрезково,True,230288
real_estate_agent,11,15,1,37.1,Новомосковская,True,256065
real_estate_agent,7,16,1,45.0,Апрелевка,True,160000
homeowner,15,17,1,37.8,Рассказовка,True,238095
developer,11,14,1,33.4,Бунинская аллея,True,294832
developer,3,12,1,37.3,Бунинская аллея,True,263003
real_estate_agent,8,14,1,38.6,Алма-Атинская,True,255181
developer,14,14,1,41.52,Щербинка,True,239564
developer,5,15,1,35.56,Щербинка,True,279608
developer,2,10,1,40.53,Рассказовка,True,243710
developer,17,17,1,32.7,Братиславская,True,303150
unknown,5,12,1,41.0,Отрадное,True,241463
developer,4,19,1,42.5,not available,False,234100
developer,4,23,1,48.39,Румянцево,True,203628
developer,5,16,1,35.2,Ольховая,True,280670
developer,15,17,1,38.97,Новоподрезково,True,254159
developer,5,5,1,35.83,Рассказовка,True,276302
developer,6,8,1,36.3,Бунинская аллея,True,273109
developer,7,8,1,35.5,Новомосковская,True,280089
developer,2,9,1,32.5,Бунинская аллея,True,304092
developer,1,17,1,34.3,Улица Горчакова,True,291732
homeowner,12,16,1,36.2,Потапово,True,276243
developer,5,20,1,44.5,Филатов Луг,True,225745
developer,5,7,1,38.27,Рассказовка,True,260251
developer,13,16,1,34.3,Румянцево,True,292234
developer,4,16,1,35.5,Ольховая,True,281135
developer,2,19,1,48.0,Бунинская аллея,True,208877
developer,4,11,1,37.7,Новомосковская,True,265445
developer,2,16,1,38.9,Новомосковская,True,257713
developer,7,14,1,38.5,Бунинская аллея,True,259242
developer,13,20,1,36.9,Новопеределкино,True,272160
real_estate_agent,19,25,1,36.3,Некрасовка,True,278473
developer,11,16,1,33.3,Новомосковская,True,304623
developer,5,17,1,38.2,Мичуринец,True,263566
developer,8,9,1,48.81,Рассказовка,True,206131
developer,2,24,1,33.4,Речной вокзал,True,302529
developer,2,7,1,48.36,Рассказовка,True,207986
developer,2,5,1,43.9,Рассказовка,True,231010
developer,7,7,1,38.92,Рассказовка,True,259010
developer,2,9,1,33.8,Бунинская аллея,True,297408
developer,4,17,1,34.3,Мичуринец,True,295883
developer,2,25,1,35.5,Строгино,True,288580
developer,6,14,1,48.11,Щербинка,True,211093
developer,4,24,1,34.7,Солнцево,True,293260
developer,3,17,1,35.9,Мичуринец,True,284562
developer,8,9,1,37.4,Новомосковская,True,273487
developer,2,20,1,35.43,Речной вокзал,True,287835
developer,15,24,1,36.4,Речной вокзал,True,279279
developer,13,24,1,36.6,Речной вокзал,True,279279
developer,6,24,1,35.2,Речной вокзал,True,288672
developer,2,7,1,40.8,Рассказовка,True,249781
developer,10,16,1,28.86,Орехово,True,354011
developer,2,13,1,35.4,Прокшино,True,287321
developer,3,9,1,32.3,Бунинская аллея,True,314397
developer,12,14,1,38.4,Бунинская аллея,True,265878
developer,9,13,1,38.4,Бунинская аллея,True,264576
developer,11,19,1,48.1,not available,False,212888
developer,14,14,1,37.3,Кедровая,True,273400
developer,3,19,1,34.6,Филатов Луг,True,295230
real_estate_agent,3,16,1,38.5,Медведково,True,267532
developer,6,13,1,37.2,Бунинская аллея,True,276698
developer,9,17,1,38.5,Мичуринец,True,268515
developer,1,16,1,38.0,Новоподрезково,True,271339
developer,9,9,1,44.43,Рассказовка,True,231431
homeowner,5,9,1,33.0,Кузьминки,True,312121
developer,14,14,1,40.1,Кедровая,True,256808
developer,12,22,1,40.9,Рассказовка,True,252725
developer,1,15,1,40.77,Солнцево,True,252176
developer,2,17,1,38.8,Корниловская,True,266475
developer,1,5,1,44.43,Рассказовка,True,231004
developer,2,13,1,36.5,Бунинская аллея,True,283022
developer,9,22,1,36.2,Филатов Луг,True,284166
developer,19,22,1,37.4,Филатов Луг,True,275289
developer,10,19,1,43.1,not available,False,239017
developer,3,20,1,41.6,Филатов Луг,True,248239
developer,19,22,1,36.3,Рассказовка,True,285000
real_estate_agent,9,17,1,37.7,Пыхтино,True,275862
real_estate_agent,18,25,1,34.1,Депо,True,304985
developer,10,21,1,33.5,Новомосковская,True,311072
developer,15,17,1,33.4,Бунинская аллея,True,311825
developer,2,16,1,35.9,Тёплый Стан,True,290000
developer,12,16,1,33.6,Филатов Луг,True,310060
developer,14,19,1,48.1,not available,False,215958
developer,4,21,1,37.8,Орехово,True,276234
developer,12,21,1,37.13,Орехово,True,279212
developer,16,20,1,43.0,Летово,True,242955
developer,4,17,1,33.8,Бунинская аллея,True,308953
developer,3,7,1,35.6,Улица Горчакова,True,292002
developer,10,10,1,33.2,Новомосковская,True,312868
developer,10,17,1,34.1,Прокшино,True,306274
developer,19,22,1,37.9,Филатов Луг,True,273455
developer,2,23,1,45.2,Владыкино,True,230593
developer,15,19,1,35.5,Филатов Луг,True,292182
developer,4,24,1,33.8,Солнцево,True,307346
real_estate_agent,21,23,1,24.9,Новохохловская,True,421687
realtor,6,18,1,42.0,Царицыно,True,249762
real_estate_agent,12,16,1,38.7,Румянцево,True,271318
real_estate_agent,3,5,1,30.0,Люблино,True,350000
real_estate_agent,15,23,1,38.0,Говорово,True,275000
real_estate_agent,13,14,1,37.7,Красный Строитель,True,278515
developer,18,19,1,31.33,Марьино,True,333683
developer,2,8,1,44.43,Рассказовка,True,236054
developer,10,16,1,37.7,Бунинская аллея,True,279657
developer,11,24,1,37.6,Речной вокзал,True,279465
unknown,9,24,1,39.0,Царицыно,True,269231
developer,2,5,1,45.09,Рассказовка,True,233843
developer,4,16,1,35.2,Ольховая,True,299680
developer,9,12,1,35.9,Новомосковская,True,291664
developer,10,13,1,36.9,Прокшино,True,284237
developer,3,24,1,33.1,Солнцево,True,316258
developer,2,14,1,29.3,Саларьево,True,360000
developer,17,20,1,37.8,Новопеределкино,True,278229
developer,20,22,1,36.5,Рассказовка,True,287000
developer,13,20,1,43.2,Новопеределкино,True,242574
real_estate_agent,1,16,1,36.2,Улица Горчакова,True,291436
developer,2,23,1,41.3,Речной вокзал,True,256587
developer,2,16,1,37.65,Румянцево,True,281640
developer,1,10,1,53.86,Рассказовка,True,196596
developer,11,17,1,34.4,Братиславская,True,309354
developer,14,20,1,36.0,Речной вокзал,True,294903
developer,2,16,1,33.8,Тёплый Стан,True,312800
developer,2,17,1,35.9,Братиславская,True,295066
developer,13,17,1,34.14,Новоподрезково,True,310652
developer,13,20,1,40.2,Новопеределкино,True,263458
developer,8,16,1,38.4,Румянцево,True,277188
developer,4,21,1,35.53,Калитники,True,297856
developer,13,16,1,30.4,Летово,True,347551
developer,6,8,1,36.2,Бунинская аллея,True,292374
developer,9,10,1,33.2,Новомосковская,True,320328
developer,13,16,1,35.1,Прокшино,True,303386
developer,20,20,1,39.0,Филатов Луг,True,272374
developer,9,24,1,35.9,Солнцево,True,296371
developer,15,20,1,43.6,Новопеределкино,True,244118
developer,6,23,1,45.9,Филатов Луг,True,230305
real_estate_agent,20,25,1,46.6,Рассказовка,True,228541
real_estate_agent,5,9,1,30.8,Тульская,True,347403
real_estate_agent,4,9,1,33.2,Ростокино,True,322289
developer,10,23,1,47.1,Филатов Луг,True,226565
developer,4,15,1,38.7,Мякинино,True,276736
homeowner,17,25,1,40.7,Перерва,True,262899
developer,7,14,1,44.96,Щербинка,True,237708
realtor,17,25,1,40.7,Перерва,True,262899
developer,13,17,1,36.1,Боровское шоссе,True,297782
developer,2,21,1,34.88,Калитники,True,306859
developer,2,15,1,54.65,Новоподрезково,True,195266
developer,9,16,1,38.1,Перерва,True,281789
developer,2,18,1,34.6,Тёплый Стан,True,308800
developer,4,24,1,35.9,Стахановская,True,297980
developer,11,22,1,37.5,Рассказовка,True,285000
developer,1,16,1,36.6,Летово,True,292420
developer,2,20,1,44.4,Улица Горчакова,True,240989
developer,2,20,1,41.0,Улица Горчакова,True,261791
developer,9,11,1,31.8,Бунинская аллея,True,335279
developer,1,20,1,51.2,Филатов Луг,True,209412
developer,16,20,1,34.12,Красный Строитель,True,314364
developer,21,24,1,43.0,Окружная,True,249375
developer,13,19,1,45.8,Филатов Луг,True,234548
developer,3,24,1,37.9,Солнцево,True,283514
real_estate_agent,7,9,1,33.0,Медведково,True,327273
real_estate_agent,17,25,1,41.3,Некрасовка,True,263829
realtor,10,17,1,39.0,Кузьминки,True,275641
real_estate_agent,9,25,1,40.0,Борисово,True,270000
developer,10,17,1,31.9,Улица Горчакова,True,339204
homeowner,9,15,1,38.1,Бутово,True,283465
developer,8,17,1,33.1,Прокшино,True,329300
developer,2,17,1,34.1,Бунинская аллея,True,315827
developer,13,16,1,36.3,Прокшино,True,297278
developer,2,20,1,38.67,Речной вокзал,True,281697
developer,1,9,1,38.0,Улица Горчакова,True,284004
developer,6,14,1,29.9,Бунинская аллея,True,363754
developer,1,15,1,49.6,Румянцево,True,218943
developer,8,16,1,29.61,Орехово,True,363356
developer,12,16,1,32.92,Орехово,True,329990
developer,2,5,1,46.9,Рассказовка,True,229282
developer,5,5,1,44.43,Рассказовка,True,244306
developer,2,23,1,49.09,Румянцево,True,220086
real_estate_agent,10,17,1,41.0,Бачуринская,True,236585
realtor,6,17,1,38.0,Пыхтино,True,246053
developer,15,27,1,38.2,Щукинская,True,445842
real_estate_agent,9,12,1,39.0,Тропарёво,True,338462
developer,8,16,1,34.03,Румянцево,True,320079
developer,1,15,1,54.42,Новоподрезково,True,199554
developer,2,17,1,39.8,Прокшино,True,272727
developer,7,15,1,38.5,Ольховая,True,282648
developer,15,16,1,33.2,Бунинская аллея,True,324075
developer,9,14,1,32.9,Медведково,True,330410
developer,16,17,1,35.8,Братиславская,True,300706
developer,2,23,1,44.3,Владыкино,True,243140
developer,13,24,1,30.7,Саларьево,True,354000
developer,14,19,1,34.4,Новопеределкино,True,316612
real_estate_agent,1,9,1,31.7,Москва-Товарная,True,345426
developer,6,17,1,40.4,Мичуринец,True,271534
developer,5,25,1,35.4,Строгино,True,309700
developer,19,24,1,34.5,Стахановская,True,318378
developer,18,20,1,48.6,Филатов Луг,True,225821
developer,13,20,1,45.6,Новопеределкино,True,240235
developer,10,17,1,39.4,Прокшино,True,278354
developer,8,13,1,36.4,Бунинская аллея,True,299755
developer,3,13,1,33.5,Прокшино,True,326244
developer,16,16,1,36.1,Бунинская аллея,True,302773
developer,16,16,1,33.3,Бунинская аллея,True,328663
developer,2,19,1,39.7,Пятницкое шоссе,True,275466
developer,3,20,1,48.5,Новопеределкино,True,224785
homeowner,3,12,1,35.0,Свиблово,True,314000
developer,4,24,1,38.9,Солнцево,True,281196
developer,4,20,1,28.25,Гражданская,True,387611
homeowner,8,12,1,35.6,Зюзино,True,306180
real_estate_agent,8,23,1,42.9,Волгоградский проспект,True,256410
developer,9,9,1,34.0,Бунинская аллея,True,323529
developer,3,9,1,36.8,Новомосковская,True,299080
developer,6,11,1,32.2,Бунинская аллея,True,344280
developer,4,17,1,41.0,Мичуринец,True,269911
developer,2,24,1,34.6,Солнцево,True,318252
developer,2,9,1,39.59,Реутов,True,279995
developer,6,9,1,48.81,Рассказовка,True,227171
developer,2,24,1,32.4,Текстильщики,True,340092
developer,15,24,1,39.9,Речной вокзал,True,275745
developer,19,21,1,42.48,Орехово,True,259728
developer,1,17,1,32.69,Новоподрезково,True,336762
developer,15,19,1,37.2,Бунинская аллея,True,297428
developer,12,12,1,36.8,Прокшино,True,299090
developer,15,16,1,36.1,Бунинская аллея,True,304919
developer,2,24,1,38.5,Пятницкое шоссе,True,286600
developer,3,9,1,34.2,Бунинская аллея,True,321816
developer,16,17,1,36.9,Боровское шоссе,True,299095
developer,15,19,1,34.8,Новопеределкино,True,317684
real_estate_agent,9,14,1,38.7,Люблино,True,288114
real_estate_agent,12,17,1,38.8,Новокосино,True,286082
developer,2,16,1,40.3,Прокшино,True,277535
developer,2,12,1,31.4,Каширская,True,353780
developer,1,15,1,51.07,Румянцево,True,218943
developer,2,23,1,49.2,Владыкино,True,226378
developer,6,12,1,37.8,Новомосковская,True,295577
developer,19,24,1,32.5,Текстильщики,True,343288
developer,2,20,1,35.64,Красный Строитель,True,314180
developer,13,17,1,38.3,Бунинская аллея,True,292218
developer,7,18,1,33.5,not available,False,333000
developer,9,23,1,38.88,Орехово,True,285764
developer,3,21,1,37.74,Калитники,True,294799
developer,7,16,1,33.6,Новомосковская,True,331336
developer,6,11,1,33.3,Бунинская аллея,True,333483
developer,2,15,1,42.6,Бунинская аллея,True,262198
developer,7,23,1,45.5,Владыкино,True,245912
developer,3,17,1,43.7,Мичуринец,True,255647
real_estate_agent,4,9,1,32.4,Сокольники,True,345679
developer,2,12,1,31.7,Каширская,True,353495
developer,14,14,1,32.29,Щербинка,True,349597
developer,3,8,1,51.5,Щербинка,True,218055
developer,7,16,1,40.5,Новоподрезково,True,278670
developer,4,17,1,38.5,Прокшино,True,291397
developer,15,17,1,38.3,Бунинская аллея,True,294939
developer,12,18,1,33.8,Бунинская аллея,True,333464
