author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
real_estate_agent,2,4,3,87.1,Маяковская,True,568312
real_estate_agent,50,55,3,80.11,Марьина Роща,True,622894
developer,3,22,3,83.9,Площадь трёх вокзалов,True,606491
real_estate_agent,12,12,3,81.2,Сокол,True,799261
real_estate_agent,22,24,3,110.0,Фили,True,727273
real_estate_agent,11,22,3,96.79,Краснопресненская,True,904019
real_estate_agent,12,14,3,124.0,ЗИЛ,True,766129
real_estate_agent,3,17,3,97.0,Улица 1905 года,True,1010309
homeowner,14,22,3,121.0,Краснопресненская,True,900826
real_estate_agent,5,6,3,151.0,Пушкинская,True,992715
real_estate_agent,17,17,3,74.0,Люблино,True,283541
real_estate_agent,4,36,3,70.0,Аминьевская,True,442857
developer,2,44,3,83.71,Кунцевская,True,344755
real_estate_agent,6,17,3,79.0,Новые Черёмушки,True,367089
real_estate_agent,22,31,3,83.0,Аминьевская,True,626506
real_estate_agent,6,6,3,72.3,Сретенский бульвар,True,660443
developer,7,18,3,84.9,Ленинский проспект,True,714033
real_estate_agent,5,21,3,117.0,Улица 1905 года,True,974359
homeowner,14,25,3,109.4,Аминьевская,True,436472
developer,9,28,3,87.7,Павелецкая,True,366195
real_estate_agent,5,5,3,84.0,Бауманская,True,595238
real_estate_agent,15,25,3,67.8,Пятницкое шоссе,True,361357
developer,3,11,3,85.9,Павелецкая,True,903582
real_estate_agent,5,8,3,123.0,Менделеевская,True,608130
realtor,6,9,3,58.7,Крымская,True,356048
developer,5,35,3,95.73,Профсоюзная,True,423215
homeowner,8,8,3,95.0,Молжаниново,True,326316
real_estate_agent,2,18,3,70.0,Динамо,True,427857
real_estate_agent,3,15,3,95.0,Баррикадная,True,368421
realtor,3,15,3,122.0,Баррикадная,True,532787
real_estate_agent,37,54,3,73.61,Хорошёво,True,443826
real_estate_agent,19,39,3,76.0,Аминьевская,True,473684
real_estate_agent,30,31,3,103.8,Фили,True,510597
real_estate_agent,5,6,3,80.0,Арбатская,True,912500
real_estate_agent,2,6,3,110.5,Пушкинская,True,895928
real_estate_agent,4,13,3,149.9,Баррикадная,True,833889
real_estate_agent,2,4,3,136.0,Арбатская,True,1000000
developer,37,85,3,187.5,Москва-Сити,True,803002
real_estate_agent,8,9,3,55.6,Москва-Сити,True,348741
real_estate_agent,12,17,3,74.6,Южная,True,272118
real_estate_agent,1,12,3,76.0,Кленовый бульвар,True,275000
real_estate_agent,14,14,3,74.0,Медведково,True,297297
real_estate_agent,4,18,3,77.7,Фонвизинская,True,308237
real_estate_agent,12,45,3,80.6,Трикотажная,True,353474
real_estate_agent,11,22,3,98.6,Беломорская,True,294118
real_estate_agent,3,40,3,70.8,ЗИЛ,True,422316
real_estate_agent,51,54,3,61.28,Хорошёво,True,514034
real_estate_agent,16,17,3,80.0,Юго-Западная,True,401250
real_estate_agent,10,22,3,96.6,Зюзино,True,341615
real_estate_agent,27,35,3,73.0,Беломорская,True,486301
real_estate_agent,10,14,3,68.75,Минская,True,567273
real_estate_agent,3,40,3,92.9,ЗИЛ,True,418730
real_estate_agent,2,29,3,87.5,Аминьевская,True,451429
real_estate_agent,3,6,3,74.0,Спортивная,True,621622
real_estate_agent,40,51,3,78.0,Раменки,True,470513
real_estate_agent,25,52,3,70.0,Раменки,True,521429
real_estate_agent,4,11,3,97.5,ЗИЛ,True,378462
real_estate_agent,23,34,3,59.2,Воронцовская,True,630068
real_estate_agent,22,34,3,67.0,Воронцовская,True,595522
real_estate_agent,3,13,3,67.8,Народное Ополчение,True,589971
real_estate_agent,16,17,3,108.9,Лефортово,True,376400
real_estate_agent,3,21,3,85.9,Фили,True,477183
real_estate_agent,26,28,3,104.2,Измайловская,True,417466
real_estate_agent,27,28,3,110.1,Авиамоторная,True,399637
real_estate_agent,18,33,3,65.2,Шелепиха,True,679448
real_estate_agent,14,14,3,95.0,Киевская,True,472632
real_estate_agent,18,40,3,85.0,Аминьевская,True,523529
real_estate_agent,3,11,3,69.9,Электрозаводская,True,643777
real_estate_agent,15,24,3,76.6,Москва-Сити,True,587467
real_estate_agent,7,13,3,120.0,Москва-Товарная,True,383333
real_estate_agent,23,31,3,81.6,Аминьевская,True,574755
realtor,7,34,3,111.7,Щукинская,True,420770
real_estate_agent,6,12,3,95.2,Динамо,True,502101
real_estate_agent,7,48,3,110.0,Ломоносовский проспект,True,454455
real_estate_agent,2,9,3,75.0,Пушкинская,True,732000
real_estate_agent,18,36,3,102.0,Полежаевская,True,558824
real_estate_agent,11,46,3,82.5,Павелецкая,True,703030
real_estate_agent,20,58,3,92.5,Бульвар Генерала Карбышева,True,624865
real_estate_agent,29,29,3,83.5,Народное Ополчение,True,699401
real_estate_agent,20,20,3,95.6,Технопарк,True,627615
real_estate_agent,2,8,3,92.0,Смоленская,True,689359
real_estate_agent,5,23,3,103.5,Октябрьское поле,True,628019
real_estate_agent,5,16,3,106.0,Ломоносовский проспект,True,613208
real_estate_agent,12,15,3,100.0,Технопарк,True,650000
real_estate_agent,3,17,3,98.5,Белорусская,True,664975
real_estate_agent,15,25,3,110.0,Аминьевская,True,594545
real_estate_agent,10,22,3,104.7,Серебряный Бор,True,716332
real_estate_agent,5,19,3,106.5,Университет,True,704225
real_estate_agent,13,18,3,89.9,Шаболовская,True,845384
real_estate_agent,3,7,3,148.2,Цветной бульвар,True,560054
realtor,3,5,3,126.3,Арбатская,True,657165
real_estate_agent,10,53,3,138.0,Ломоносовский проспект,True,615942
real_estate_agent,53,73,3,224.0,Деловой центр,True,473214
real_estate_agent,23,76,3,184.0,Деловой центр,True,597826
real_estate_agent,4,7,3,131.4,Арбатская,True,877400
developer,60,85,3,156.6,Москва-Сити,True,901601
real_estate_agent,5,6,3,151.0,Пушкинская,True,992715
real_estate_agent,3,16,3,72.5,Аннино,True,234483
real_estate_agent,12,17,3,74.8,Кантемировская,True,243316
real_estate_agent,5,22,3,73.4,Верхние Лихоборы,True,279292
real_estate_agent,3,20,3,70.0,Технопарк,True,428571
real_estate_agent,13,28,3,60.0,Раменки,True,700000
developer,4,9,3,105.7,Фили,True,509602
real_estate_agent,16,30,3,130.0,Панфиловская,True,442308
real_estate_agent,6,6,3,86.0,Технопарк,True,674419
real_estate_agent,2,8,3,92.0,Смоленская,True,693471
real_estate_agent,4,20,3,80.0,Москва-Сити,True,1025000
real_estate_agent,9,9,3,101.0,Давыдково,True,1019802
real_estate_agent,2,12,3,64.8,Домодедовская,True,236883
real_estate_agent,8,12,3,58.0,Улица Академика Янгеля,True,265517
real_estate_agent,3,21,3,86.1,Каспийская,True,182346
real_estate_agent,5,16,3,77.5,Войковская,True,350968
real_estate_agent,4,4,3,129.0,Марьина Роща,True,247674
real_estate_agent,5,8,3,64.0,Новаторская,True,539062
real_estate_agent,18,33,3,78.3,Шелепиха,True,453384
real_estate_agent,4,11,3,98.0,Алексеевская,True,370408
real_estate_agent,29,53,3,81.7,Народное Ополчение,True,465116
real_estate_agent,12,35,3,95.7,Алексеевская,True,402299
developer,7,16,3,82.79,Тульская,True,464200
real_estate_agent,32,36,3,71.0,Шелепиха,True,547887
real_estate_agent,5,22,3,93.2,Серп и Молот,True,429185
real_estate_agent,7,11,3,75.8,Алексеевская,True,527045
developer,23,25,3,73.2,Воронцовская,True,545255
real_estate_agent,16,16,3,108.0,Лефортово,True,379537
real_estate_agent,13,28,3,76.6,Водный стадион,True,535248
real_estate_agent,11,49,3,89.97,Дмитровская,True,369957
realtor,7,8,3,82.0,ВДНХ,True,425610
real_estate_agent,18,33,3,78.3,Шелепиха,True,453384
real_estate_agent,20,35,3,100.0,Алексеевская,True,385000
homeowner,8,16,3,103.6,Крылатское,True,434363
real_estate_agent,15,18,3,112.5,Кунцевская,True,515556
real_estate_agent,12,24,3,70.0,Полежаевская,True,835714
real_estate_agent,24,32,3,83.3,Павелецкая,True,720288
real_estate_agent,2,5,3,81.0,Новослободская,True,790000
real_estate_agent,14,34,3,98.6,Белорусская,True,801217
real_estate_agent,19,22,3,115.0,Крылатское,True,716087
real_estate_agent,17,23,3,125.0,Матвеевская,True,662800
real_estate_agent,5,9,3,101.0,Давыдково,True,1019802
real_estate_agent,2,3,3,234.7,Народное Ополчение,True,532595
real_estate_agent,4,8,3,130.0,Полянка,True,1000000
real_estate_agent,30,73,3,220.0,Деловой центр,True,613636
real_estate_agent,2,4,3,134.0,Арбатская,True,1014925
real_estate_agent,8,9,3,56.9,Первомайская,True,196837
real_estate_agent,9,16,3,64.0,Улица Дмитриевского,True,179688
real_estate_agent,2,9,3,52.0,Люблино,True,238462
real_estate_agent,4,9,3,59.0,Медведково,True,211864
real_estate_agent,4,9,3,59.0,Медведково,True,211864
real_estate_agent,1,16,3,65.3,Текстильщики,True,191424
real_estate_agent,9,9,3,56.0,Новогиреево,True,223214
real_estate_agent,7,9,3,59.0,Первомайская,True,215254
real_estate_agent,6,12,3,58.2,Улица Академика Янгеля,True,221649
real_estate_agent,1,9,3,61.9,Отрадное,True,214378
real_estate_agent,7,9,3,52.0,Беломорская,True,255769
real_estate_agent,1,9,3,60.9,Новогиреево,True,229885
real_estate_agent,3,9,3,62.9,Верхние Лихоборы,True,230525
real_estate_agent,1,9,3,56.4,Коньково,True,262411
real_estate_agent,3,9,3,55.4,Люблино,True,270758
real_estate_agent,12,12,3,63.0,Люблино,True,238095
real_estate_agent,19,25,3,49.9,Депо,True,306613
real_estate_agent,2,12,3,64.0,Медведково,True,246875
real_estate_agent,1,16,3,54.7,Первомайская,True,292505
real_estate_agent,5,9,3,59.3,Коньково,True,268128
real_estate_agent,25,25,3,57.6,Депо,True,277778
real_estate_agent,8,9,3,60.5,Нижегородская,True,262810
real_estate_agent,8,9,3,58.2,Петровско-Разумовская,True,292079
homeowner,14,18,3,80.0,Царицыно,True,212375
real_estate_agent,4,5,3,59.2,Кузьминки,True,291385
real_estate_agent,9,9,3,66.1,Коптево,True,260212
real_estate_agent,2,12,3,63.0,Яхромская,True,277619
real_estate_agent,6,9,3,65.0,Тёплый Стан,True,269231
real_estate_agent,1,6,3,69.3,Войковская,True,252525
real_estate_agent,9,17,3,76.4,Некрасовка,True,231675
real_estate_agent,5,9,3,60.6,Коньково,True,303630
real_estate_agent,1,5,3,54.4,Новые Черёмушки,True,340074
real_estate_agent,3,5,3,73.7,Соколиная гора,True,252374
real_estate_agent,6,12,3,62.7,Университет Дружбы Народов,True,295056
real_estate_agent,6,12,3,68.0,Моссельмаш,True,275000
real_estate_agent,5,14,3,74.2,Люблино,True,254717
real_estate_agent,1,5,3,75.0,Гражданская,True,253333
real_estate_agent,2,5,3,69.3,Перово,True,300000
real_estate_agent,12,12,3,70.5,Перово,True,300709
real_estate_agent,4,12,3,65.0,Сокольники,True,338462
real_estate_agent,4,12,3,77.9,Братиславская,True,308087
real_estate_agent,17,17,3,76.4,Говорово,True,319241
real_estate_agent,17,17,3,75.0,Новые Черёмушки,True,326667
realtor,3,14,3,72.0,Новогиреево,True,347222
homeowner,8,8,3,61.5,Варшавская,True,434146
homeowner,10,14,3,73.4,Лефортово,True,367847
real_estate_agent,3,6,3,68.0,Савёловская,True,441176
real_estate_agent,2,12,3,72.9,Воронцовская,True,521262
real_estate_agent,7,8,3,80.0,Университет,True,483750
real_estate_agent,2,6,3,70.8,Технопарк,True,557910
real_estate_agent,8,23,3,119.2,Молодёжная,True,356544
real_estate_agent,33,39,3,81.4,Улица Сергея Эйзенштейна,True,527027
real_estate_agent,2,7,3,98.0,Ленинский проспект,True,447959
real_estate_agent,15,20,3,77.0,Москва-Сити,True,584416
developer,23,51,3,97.03,Хорошёвская,True,468000
real_estate_agent,4,12,3,90.0,Таганская,True,516667
real_estate_agent,5,7,3,100.0,Добрынинская,True,490000
real_estate_agent,12,25,3,76.0,Матвеевская,True,644737
real_estate_agent,8,16,3,80.0,Киевская,True,612500
real_estate_agent,4,8,3,96.0,Киевская,True,541667
real_estate_agent,10,15,3,100.0,ВДНХ,True,525000
homeowner,11,40,3,95.0,Аминьевская,True,550000
real_estate_agent,5,7,3,90.0,Маяковская,True,600000
real_estate_agent,2,9,3,74.4,Пушкинская,True,737903
real_estate_agent,3,6,3,123.0,Белорусская,True,750000
real_estate_agent,3,9,3,69.3,Киевская,True,536797
real_estate_agent,5,5,3,92.4,Арбатская,True,811688
developer,11,25,3,109.2,Кунцевская,True,820000
real_estate_agent,5,20,3,116.7,Улица 1905 года,True,985433
developer,3,39,3,70.5,Павелецкая,True,675604
real_estate_agent,12,58,3,62.3,Калужская,True,401284
developer,6,41,3,95.1,Тульская,True,477900
real_estate_agent,5,28,3,94.0,Шелепиха,True,606383
developer,4,15,3,112.49,Тульская,True,761200
real_estate_agent,47,47,3,131.9,Дмитровская,True,450000
real_estate_agent,8,14,3,71.0,Минская,True,595775
developer,2,21,3,79.64,Бутырская,True,562657
real_estate_agent,25,35,3,137.6,Щукинская,True,508721
real_estate_agent,3,21,3,92.2,Улица 1905 года,True,1066000
real_estate_agent,6,16,3,73.4,Генерала Тюленева,True,265668
developer,21,36,3,88.0,Белорусская,True,808256
real_estate_agent,3,21,3,92.2,Улица 1905 года,True,1066000
real_estate_agent,2,4,3,134.0,Арбатская,True,1014925
real_estate_agent,4,8,3,130.0,Полянка,True,1048094
real_estate_agent,3,13,3,140.2,Новослободская,True,998573
real_estate_agent,6,7,3,167.5,Минская,True,940299
real_estate_agent,3,4,3,188.5,Пушкинская,True,928382
developer,18,41,3,96.3,Петровский Парк,True,680933
real_estate_agent,5,9,3,54.2,Гольяново,True,205720
real_estate_agent,6,9,3,56.9,Вешняки,True,212654
real_estate_agent,3,5,3,68.0,not available,False,180147
real_estate_agent,9,9,3,60.0,Перерва,True,206667
real_estate_agent,2,9,3,58.3,Отрадное,True,217839
real_estate_agent,8,9,3,50.7,Говорово,True,266272
real_estate_agent,5,5,3,42.2,Молодёжная,True,327014
real_estate_agent,5,9,3,56.5,Медведково,True,247788
real_estate_agent,9,12,3,61.0,Юго-Восточная,True,244098
real_estate_agent,4,9,3,60.0,Бескудниково,True,250000
real_estate_agent,4,9,3,55.6,Беляево,True,269604
real_estate_agent,3,20,3,82.6,Царицыно,True,181477
real_estate_agent,2,9,3,60.0,Южная,True,250000
real_estate_agent,4,24,3,85.0,Каспийская,True,182353
real_estate_agent,9,9,3,59.8,Сетунь,True,259197
real_estate_agent,3,9,3,57.9,Коньково,True,267703
real_estate_agent,1,5,3,55.4,Сокольники,True,279783
real_estate_agent,12,14,3,64.9,Зюзино,True,241757
real_estate_agent,4,9,3,56.0,Рабочий посёлок,True,279464
real_estate_agent,5,16,3,65.0,Калитники,True,240000
real_estate_agent,3,9,3,59.2,Медведково,True,266892
real_estate_agent,2,18,3,67.4,Зеленоград — Крюково,True,237389
real_estate_agent,14,17,3,71.7,Зеленоград — Крюково,True,221757
real_estate_agent,2,18,3,67.4,Зеленоград — Крюково,True,237389
real_estate_agent,3,9,3,60.5,Улица Академика Янгеля,True,267769
real_estate_agent,2,9,3,60.0,Коньково,True,275000
real_estate_agent,11,12,3,64.2,Зюзино,True,255452
realtor,2,9,3,58.7,Беляево,True,281090
real_estate_agent,7,22,3,58.0,Стахановская,True,297155
real_estate_agent,6,12,3,65.3,Сетунь,True,263400
real_estate_agent,5,5,3,73.0,Сетунь,True,235616
real_estate_agent,5,31,3,59.0,Черкизовская,True,296610
real_estate_agent,2,16,3,74.4,Строгино,True,237903
real_estate_agent,12,25,3,58.0,Аннино,True,306897
real_estate_agent,12,12,3,62.2,Строгино,True,289389
real_estate_agent,1,8,3,59.0,Савёловская,True,308475
real_estate_agent,3,4,3,67.4,Народное Ополчение,True,274481
real_estate_agent,1,5,3,72.2,Красный Балтиец,True,259003
realtor,6,9,3,58.7,Беляево,True,319421
real_estate_agent,3,10,3,83.0,Дмитровская,True,283133
real_estate_agent,2,25,3,66.2,Аннино,True,354985
real_estate_agent,12,32,3,61.0,Давыдково,True,388525
real_estate_agent,15,17,3,75.6,Верхние Лихоборы,True,317460
real_estate_agent,5,9,3,59.0,Раменки,True,405932
real_estate_agent,16,18,3,77.0,Новые Черёмушки,True,311558
homeowner,6,28,3,62.8,Трикотажная,True,382166
real_estate_agent,15,26,3,54.2,Нагатинская,True,448339
real_estate_agent,5,5,3,93.4,Коптево,True,262313
real_estate_agent,5,24,3,69.0,Верхние котлы,True,360870
realtor,8,29,3,80.7,Угрешская,True,319709
real_estate_agent,2,6,3,71.0,Крестьянская застава,True,366056
real_estate_agent,2,9,3,56.8,Киевская,True,457746
real_estate_agent,5,22,3,70.0,Тропарёво,True,371000
real_estate_agent,3,37,3,72.0,Аминьевская,True,366667
real_estate_agent,12,33,3,70.0,Алексеевская,True,382857
unknown,8,24,3,68.6,Москворечье,True,393586
real_estate_agent,10,17,3,77.0,Улица Милашенкова,True,353896
real_estate_agent,8,19,3,60.0,Павелецкая,True,454167
realtor,16,18,3,81.0,Молодёжная,True,339506
real_estate_agent,21,30,3,80.4,Угрешская,True,340796
real_estate_agent,8,20,3,74.0,Лесопарковая,True,375676
real_estate_agent,6,8,3,79.0,Улица Академика Королёва,True,353797
real_estate_agent,7,17,3,78.7,Тропарёво,True,362135
real_estate_agent,10,21,3,76.97,Зорге,True,370274
real_estate_agent,9,10,3,78.0,Коптево,True,369231
real_estate_agent,5,5,3,65.0,Ленинский проспект,True,443077
real_estate_agent,23,52,3,78.3,Аминьевская,True,369093
real_estate_agent,5,5,3,104.4,Медведково,True,277778
real_estate_agent,2,9,3,82.0,ЗИЛ,True,353659
realtor,28,29,3,81.2,Водный стадион,True,360703
real_estate_agent,2,23,3,60.0,Зорге,True,498333
realtor,3,4,3,62.0,Менделеевская,True,490323
real_estate_agent,2,19,3,71.5,Пионерская,True,433566
real_estate_agent,4,8,3,75.8,Курская,True,415567
real_estate_agent,5,35,3,83.3,Аминьевская,True,378151
real_estate_agent,9,10,3,76.0,Стрешнево,True,414474
real_estate_agent,15,27,3,74.7,Полежаевская,True,428380
realtor,38,41,3,72.0,Шелепиха,True,465278
real_estate_agent,24,59,3,60.4,Ростокино,True,561258
real_estate_agent,2,6,3,66.4,Фили,True,512048
real_estate_agent,5,6,3,85.7,Автозаводская,True,396733
real_estate_agent,4,32,3,83.8,Бульвар Генерала Карбышева,True,405728
real_estate_agent,7,11,3,91.0,Алексеевская,True,373626
real_estate_agent,18,39,3,86.1,ЗИЛ,True,400697
real_estate_agent,27,30,3,95.5,Мичуринский проспект,True,366492
real_estate_agent,4,8,3,74.7,Вавиловская,True,468407
real_estate_agent,8,16,3,83.0,Петровский Парк,True,421687
real_estate_agent,5,20,3,85.6,Аминьевская,True,410047
real_estate_agent,1,25,3,70.9,Славянский бульвар,True,493653
real_estate_agent,7,41,3,91.2,Аэропорт,True,877193
real_estate_agent,8,24,3,72.0,ЗИЛ,True,416667
developer,20,34,3,87.7,Парк Победы,True,673500
real_estate_agent,3,5,3,112.0,Спортивная,True,758929
real_estate_agent,20,21,3,46.5,Медведково,True,309677
developer,18,47,3,81.43,Полежаевская,True,457589
real_estate_agent,3,13,3,149.2,Новослободская,True,455764
real_estate_agent,8,29,3,80.0,Ломоносовский проспект,True,461250
developer,8,17,3,142.1,Ленинский проспект,True,642000
real_estate_agent,7,18,3,90.4,Динамо,True,497788
developer,2,17,3,72.6,Ломоносовский проспект,True,595500
real_estate_agent,22,53,3,130.0,Ломоносовский проспект,True,769231
developer,2,13,3,79.3,Спартак,True,489700
real_estate_agent,9,21,3,117.0,Улица 1905 года,True,982906
real_estate_agent,6,6,3,135.0,Красные ворота,True,569630
developer,4,30,3,142.8,Серпуховская,True,392157
real_estate_agent,5,21,3,117.0,Улица 1905 года,True,974359
developer,2,20,3,62.3,Коптево,True,335153
realtor,4,9,3,70.0,Новаторская,True,457143
real_estate_agent,19,22,3,114.7,Ленинский проспект,True,553618
developer,3,19,3,86.5,Октябрьское поле,True,447000
real_estate_agent,12,20,3,77.0,Октябрьская,True,714286
real_estate_agent,13,21,3,76.1,Улица 1905 года,True,998686
developer,9,14,3,127.9,Мичуринский проспект,True,749000
real_estate_agent,15,21,3,83.5,Народное Ополчение,True,455090
developer,10,13,3,79.9,Терехово ,True,488600
real_estate_agent,9,14,3,98.0,Университет,True,698980
real_estate_agent,16,24,3,91.0,Улица Скобелевская,True,250549
developer,7,8,3,128.6,Смоленская,True,1000000
real_estate_agent,35,40,3,100.0,Аэропорт,True,943500
real_estate_agent,4,6,3,75.0,Смоленская,True,950000
developer,10,15,3,162.9,Кунцевская,True,285000
real_estate_agent,35,41,3,98.0,Аэропорт,True,969388
real_estate_agent,21,43,3,82.6,Шелепиха,True,519976
developer,2,24,3,72.1,Технопарк,True,486952
developer,15,19,3,71.8,Красные ворота,True,750000
real_estate_agent,4,24,3,136.0,Университет,True,705882
real_estate_agent,20,43,3,84.2,Шелепиха,True,445368
developer,2,49,3,96.5,Мичуринский проспект,True,437200
real_estate_agent,10,34,3,84.0,Поклонная,True,892857
real_estate_agent,12,17,3,75.0,Крылатское,True,345333
developer,2,25,3,87.5,Гражданская,True,428974
real_estate_agent,7,9,3,101.7,Новокузнецкая,True,687807
developer,18,51,3,93.57,Шелепиха,True,423000
real_estate_agent,6,6,3,137.7,Беговая,True,323166
real_estate_agent,2,11,3,103.0,Смоленская,True,581553
developer,4,6,3,81.8,Народное Ополчение,True,545000
real_estate_agent,40,51,3,78.0,Раменки,True,470513
real_estate_agent,29,33,3,72.8,Владыкино,True,329657
developer,15,30,3,74.9,Аннино,True,359631
real_estate_agent,40,51,3,78.0,Раменки,True,470487
real_estate_agent,8,53,3,150.0,Ломоносовский проспект,True,900000
developer,12,25,3,75.7,Сокол,True,396440
developer,6,59,3,58.5,Давыдково,True,333600
real_estate_agent,5,7,3,74.0,not available,False,560811
real_estate_agent,18,33,3,91.6,Улица Скобелевская,True,251092
developer,2,14,3,96.1,Белорусская,True,1044537
real_estate_agent,8,14,3,71.0,Минская,True,591549
realtor,12,17,3,75.4,Беляево,True,331565
developer,27,34,3,59.3,Калужская,True,496400
real_estate_agent,3,6,3,136.0,Трубная,True,952206
real_estate_agent,4,35,3,72.2,Речной вокзал,True,436288
developer,6,9,3,107.1,Китай-город,True,948559
homeowner,21,40,3,84.2,ЗИЛ,True,457245
real_estate_agent,2,7,3,97.1,Ленинский проспект,True,452111
developer,15,27,3,79.4,Щукинская,True,399900
real_estate_agent,3,6,3,138.0,Трубная,True,934783
real_estate_agent,5,6,3,130.0,Крылатское,True,523077
developer,4,46,3,90.2,Фили,True,710715
real_estate_agent,15,19,3,107.0,Университет,True,924299
developer,2,28,3,52.1,Полежаевская,True,397000
real_estate_agent,27,53,3,124.0,Ломоносовский проспект,True,951613
real_estate_agent,3,6,3,84.6,Маяковская,True,708038
developer,9,34,3,57.1,Нагорная,True,413300
real_estate_agent,6,7,3,82.0,Автозаводская,True,390244
developer,4,34,3,92.5,Беломорская,True,388700
real_estate_agent,5,7,3,74.9,Курская,True,554072
real_estate_agent,4,9,3,60.0,Генерала Тюленева,True,291667
real_estate_agent,9,9,3,92.0,Сокол,True,380435
developer,6,21,3,102.8,Щукинская,True,477113
real_estate_agent,17,22,3,83.0,Бутырская,True,349398
developer,6,15,3,69.74,Тульская,True,416700
real_estate_agent,10,26,3,74.5,Матвеевская,True,966443
real_estate_agent,11,58,3,81.0,Народное Ополчение,True,596296
developer,2,16,3,62.45,Преображенская площадь,True,442124
real_estate_agent,10,12,3,103.0,Алексеевская,True,776699
developer,8,44,3,85.19,Марьина Роща,True,462300
real_estate_agent,41,44,3,86.4,Шелепиха,True,465278
real_estate_agent,8,13,3,92.0,Минская,True,1050978
real_estate_agent,24,44,3,69.0,Улица 1905 года,True,459420
developer,2,57,3,58.7,Фили,True,587700
real_estate_agent,8,22,3,123.3,Москва-Сити,True,535280
real_estate_agent,8,29,3,63.2,Аминьевская,True,441456
developer,24,31,3,68.4,Владыкино,True,465000
real_estate_agent,6,23,3,103.8,Ломоносовский проспект,True,467245
developer,2,29,3,56.8,Новые Черёмушки,True,315000
developer,17,21,3,96.6,Чкаловская,True,801453
real_estate_agent,6,6,3,83.6,Студенческая,True,572967
real_estate_agent,4,5,3,115.0,Парк Культуры,True,852174
real_estate_agent,34,41,3,80.8,Кутузовская,True,754950
developer,8,17,3,108.6,Филёвский парк,True,588100
real_estate_agent,3,6,3,80.0,Студенческая,True,493750
real_estate_agent,4,7,1,33.56,Рассказовка,True,166865
developer,5,49,1,39.39,Дмитровская,True,482800
realtor,12,16,1,44.0,Минская,True,597636
realtor,2,5,1,30.0,Филатов Луг,True,246667
real_estate_agent,3,15,1,33.0,Потапово,True,283333
developer,7,9,1,34.1,Толстопальцево,True,196644
realtor,9,11,1,46.1,Крёкшино,True,190889
developer,2,24,1,34.0,Новомосковская,True,262610
developer,16,25,1,45.8,Воронцовская,True,553642
real_estate_agent,3,8,1,31.7,Ольховая,True,249211
real_estate_agent,5,9,1,36.8,Полежаевская,True,479130
homeowner,10,12,1,35.3,Профсоюзная,True,439093
developer,2,18,1,32.5,Тёплый Стан,True,308800
developer,6,13,1,82.8,Смоленская,True,865851
developer,9,30,1,37.5,Потапово,True,255000
real_estate_agent,3,14,1,44.0,Говорово,True,336364
real_estate_agent,10,14,1,35.0,Вешняки,True,254286
developer,2,23,1,19.9,Владыкино,True,390975
real_estate_agent,4,4,1,42.1,Курская,True,427553
real_estate_agent,3,12,1,35.0,Свиблово,True,311143
real_estate_agent,2,17,1,37.6,Ховрино,True,295213
developer,2,13,1,33.0,Прокшино,True,305699
real_estate_agent,13,17,1,37.6,Бачуринская,True,292553
real_estate_agent,2,12,1,37.0,Филатов Луг,True,218919
developer,4,17,1,33.4,Мичуринец,True,285762
real_estate_agent,14,32,1,33.4,Шелепиха,True,562874
developer,4,19,1,34.5,Улица Горчакова,True,224334
real_estate_agent,5,5,1,28.1,Щербинка,True,224199
developer,2,33,1,35.8,Новохохловская,True,346500
real_estate_agent,12,18,1,33.0,Некрасовка,True,268636
developer,2,7,1,39.0,Филатов Луг,True,296700
real_estate_agent,3,14,1,37.0,Медведково,True,333784
developer,11,13,1,33.4,Бунинская аллея,True,266664
real_estate_agent,14,23,1,41.1,Терехово ,True,515815
real_estate_agent,4,17,1,38.3,Зеленоград — Крюково,True,221671
realtor,9,9,1,32.0,Бескудниково,True,365312
developer,13,15,1,33.3,Ольховая,True,269596
real_estate_agent,14,17,1,30.5,Ватутинки,True,229508
developer,6,22,1,26.3,Прокшино,True,302000
real_estate_agent,18,22,1,30.0,Рассказовка,True,390000
developer,2,19,1,39.8,not available,False,232100
real_estate_agent,9,9,1,31.0,Петровский Парк,True,435484
developer,12,20,1,32.9,Филатов Луг,True,268462
real_estate_agent,1,10,1,40.0,Жулебино,True,249750
developer,4,21,1,45.1,Павелецкая,True,419680
developer,22,23,1,25.3,Владыкино,True,386577
real_estate_agent,8,10,1,60.0,Химки,True,315000
developer,16,75,1,43.4,Площадь Гагарина,True,615260
developer,31,75,1,41.55,Площадь Гагарина,True,624879
real_estate_agent,2,12,1,31.05,Улица Академика Янгеля,True,320451
developer,12,23,1,22.7,Владыкино,True,363008
real_estate_agent,4,12,1,34.6,Октябрьское поле,True,433526
developer,2,23,1,40.0,Владыкино,True,243540
real_estate_agent,5,14,1,33.7,Ольховая,True,290801
real_estate_agent,17,19,1,44.4,Подрезково,True,192568
developer,32,75,1,47.56,Площадь Гагарина,True,601667
real_estate_agent,17,17,1,38.0,Зеленоград — Крюково,True,215789
developer,11,28,1,46.6,Сокольники,True,457800
homeowner,5,17,1,42.0,Потапово,True,250000
real_estate_agent,6,9,1,31.6,Окская,True,278481
real_estate_agent,8,13,1,41.5,Пыхтино,True,253012
real_estate_agent,12,17,1,39.2,Крылатское,True,306122
developer,15,34,1,45.9,Парк Победы,True,663500
